# d22" m40" w11mph m_release=2205ft (Data loaded from a file)
# 712 data points written for 54 variables.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
86.894,231.358,-5.53,5.538,0.066,1.084,-146.216,0.095,146.216,179.966,5.263,1.082,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.975,10.996,941.6,337.962,0.017,4.168e5,NaN,NaN,0.297,0.163,0.001
87.065,230.413,-5.537,5.543,-0.039,0.652,-147.124,0.095,147.124,179.966,5.374,0.651,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.632,11.007,941.8,337.969,0.016,4.173e5,NaN,NaN,0.171,0.164,0.001
87.246,229.411,-5.521,5.553,0.089,1.587,-148.124,0.094,148.124,179.966,5.661,1.585,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.262,11.013,941.9,337.973,0.017,4.181e5,NaN,NaN,0.181,0.164,0.001
87.548,227.744,-5.533,5.539,-0.041,0.999,-149.877,0.094,149.877,179.966,5.962,0.998,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.226,11.019,942,337.977,0.016,4.171e5,NaN,NaN,0.302,0.164,0.001
87.676,227.034,-5.527,5.558,0.044,1.349,-150.632,0.094,150.632,179.966,5.789,1.348,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.713,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.204,11.03,942.2,337.983,0.017,4.185e5,NaN,NaN,0.128,0.164,0.001
88.176,224.272,-5.521,5.522,0.013,1.251,-153.37,0.094,153.37,179.966,5.163,1.251,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.084,11.035,942.3,337.986,0.016,4.158e5,NaN,NaN,0.5,0.164,0.001
88.458,222.71,-5.541,5.543,-0.072,0.523,-154.848,0.094,154.848,179.966,5.31,0.518,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.458,11.053,942.6,337.997,0.016,4.175e5,NaN,NaN,0.282,0.164,9.888e-4
88.958,219.94,-5.54,5.54,0.004,0.569,-157.574,0.094,157.574,179.966,5.594,0.569,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.632,11.063,942.8,338.003,0.016,4.173e5,NaN,NaN,0.5,0.164,0.001
89.221,218.491,-5.52,5.535,0.073,1.34,-158.994,0.094,158.994,179.966,5.243,1.338,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.843,11.081,943.1,338.014,0.017,4.17e5,NaN,NaN,0.262,0.164,0.001
89.429,217.341,-5.538,5.538,-0.082,0.121,-160.083,0.094,160.083,179.966,5.225,0.088,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.193,11.09,943.3,338.02,0.016,4.173e5,NaN,NaN,0.208,0.164,9.976e-4
89.597,216.407,-5.527,5.551,0.065,1.314,-160.946,0.094,160.946,179.966,5.003,1.313,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.488,11.098,943.4,338.024,0.017,4.183e5,NaN,NaN,0.169,0.164,9.969e-4
89.954,214.441,-5.492,5.503,0.098,1.787,-162.618,0.094,162.618,179.966,4.367,1.784,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,26.027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.007,11.104,943.5,338.028,0.017,4.148e5,NaN,NaN,0.357,0.164,9.716e-4
90.115,213.554,-5.519,5.522,-0.171,0.447,-163.327,0.094,163.327,179.966,4.433,0.413,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,24.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.603,11.117,943.7,338.036,0.016,4.162e5,NaN,NaN,0.161,0.164,9.01e-4
90.42,211.868,-5.531,5.536,-0.039,0.925,-164.723,0.094,164.723,179.966,4.715,0.924,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.956,11.122,943.8,338.039,0.016,4.174e5,NaN,NaN,0.305,0.165,9.102e-4
90.92,209.105,-5.522,5.523,0.017,1.056,-167.213,0.093,167.213,179.966,5.243,1.056,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.311,11.133,944,338.046,0.016,4.164e5,NaN,NaN,0.5,0.165,9.408e-4
91.389,206.511,-5.554,5.554,-0.067,0.068,-169.667,0.093,169.667,179.966,5.239,0.009,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.239,11.151,944.3,338.057,0.016,4.188e5,NaN,NaN,0.468,0.165,9.978e-4
91.889,203.74,-5.53,5.53,0.048,0.207,-172.311,0.093,172.311,179.966,5.34,0.201,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.353,11.168,944.6,338.067,0.016,4.171e5,NaN,NaN,0.5,0.165,9.996e-4
92.295,201.497,-5.523,5.525,0.017,1.03,-174.394,0.093,174.394,179.966,4.921,1.03,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.544,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.76,11.186,944.9,338.078,0.016,4.168e5,NaN,NaN,0.406,0.165,0.001
92.795,198.73,-5.547,5.547,-0.049,0.435,-176.801,0.093,176.801,179.966,4.705,0.432,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.677,11.201,945.2,338.087,0.016,4.186e5,NaN,NaN,0.5,0.165,9.623e-4
93.295,195.96,-5.532,5.532,0.032,0.125,-179.169,0.093,179.169,179.966,4.766,0.121,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.797,NaN,NaN,NaN,0,25.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.774,11.219,945.5,338.097,0.016,4.175e5,NaN,NaN,0.5,0.165,9.41e-4
93.795,193.193,-5.535,5.535,-0.007,0.558,-181.482,0.093,181.482,179.966,4.487,0.558,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.451,11.237,945.8,338.108,0.016,4.178e5,NaN,NaN,0.5,0.165,9.462e-4
94.295,190.425,-5.539,5.539,-0.008,0.017,-183.723,0.093,183.723,179.966,4.479,0.015,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.478,11.255,946.1,338.119,0.016,4.182e5,NaN,NaN,0.5,0.165,9.17e-4
94.795,187.658,-5.528,5.528,0.022,0.507,-186.026,0.093,186.026,179.966,4.732,0.506,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.765,11.273,946.4,338.13,0.016,4.175e5,NaN,NaN,0.5,0.165,9.165e-4
95.295,184.891,-5.541,5.541,-0.026,0.18,-188.414,0.092,188.414,179.966,4.821,0.179,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.834,11.291,946.7,338.141,0.016,4.185e5,NaN,NaN,0.5,0.165,9.423e-4
95.795,182.123,-5.53,5.53,0.021,0.066,-190.833,0.092,190.833,179.966,4.853,0.063,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.857,11.309,947,338.152,0.016,4.178e5,NaN,NaN,0.5,0.165,9.529e-4
96.295,179.357,-5.532,5.532,-0.004,0.44,-193.314,0.092,193.314,179.966,5.073,0.44,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.101,11.327,947.3,338.163,0.016,4.181e5,NaN,NaN,0.5,0.166,9.555e-4
96.694,177.152,-5.521,5.522,0.029,0.813,-195.274,0.092,195.274,179.966,4.748,0.813,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.615,11.345,947.6,338.174,0.016,4.174e5,NaN,NaN,0.399,0.166,9.796e-4
97.194,174.386,-5.541,5.541,-0.041,0.198,-197.624,0.092,197.624,179.966,4.651,0.194,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.639,11.359,947.9,338.182,0.016,4.189e5,NaN,NaN,0.5,0.166,9.435e-4
97.694,171.623,-5.513,5.513,0.056,0.688,-200.035,0.092,200.035,179.966,4.994,0.686,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.037,11.377,948.2,338.193,0.016,4.169e5,NaN,NaN,0.5,0.166,9.348e-4
98.194,168.863,-5.523,5.524,-0.02,0.937,-202.649,0.092,202.649,179.966,5.462,0.936,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.523,11.395,948.5,338.204,0.016,4.177e5,NaN,NaN,0.5,0.166,9.695e-4
98.374,167.868,-5.499,5.541,0.137,1.831,-203.607,0.092,203.607,179.966,5.132,1.826,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,26.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.447,11.413,948.8,338.215,0.017,4.192e5,NaN,NaN,0.181,0.166,0.001
98.591,166.674,-5.512,5.523,-0.061,1.019,-204.696,0.092,204.696,179.966,4.912,1.017,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.341,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.559,11.419,948.9,338.219,0.016,4.178e5,NaN,NaN,0.217,0.166,9.836e-4
98.93,164.802,-5.532,5.532,-0.059,0.382,-206.339,0.092,206.339,179.966,4.784,0.377,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.699,11.427,949.1,338.224,0.016,4.185e5,NaN,NaN,0.339,0.166,9.604e-4
99.43,162.038,-5.525,5.525,0.014,0.386,-208.683,0.091,208.683,179.966,4.591,0.386,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.567,11.439,949.3,338.231,0.016,4.18e5,NaN,NaN,0.5,0.166,9.481e-4
99.855,159.692,-5.518,5.519,0.016,0.791,-210.705,0.091,210.706,179.966,4.927,0.79,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.036,11.457,949.6,338.242,0.016,4.177e5,NaN,NaN,0.425,0.166,9.271e-4
100.355,156.929,-5.533,5.533,-0.03,0.376,-213.216,0.091,213.216,179.966,5.114,0.375,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.139,11.473,949.8,338.251,0.016,4.188e5,NaN,NaN,0.5,0.166,9.625e-4
100.855,154.166,-5.517,5.517,0.032,0.507,-215.836,0.091,215.836,179.966,5.367,0.506,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.4,11.49,950.1,338.262,0.016,4.177e5,NaN,NaN,0.5,0.167,9.842e-4
101.236,152.068,-5.518,5.52,-0.002,0.808,-217.819,0.091,217.819,179.966,5.06,0.808,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.913,11.508,950.5,338.273,0.016,4.18e5,NaN,NaN,0.38,0.167,0.001
101.736,149.305,-5.532,5.532,-0.029,0.195,-220.325,0.091,220.325,179.966,4.964,0.192,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.952,11.522,950.7,338.281,0.016,4.19e5,NaN,NaN,0.5,0.167,9.771e-4
102.236,146.544,-5.511,5.511,0.042,0.626,-222.729,0.091,222.729,179.966,4.651,0.625,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.613,11.54,951,338.292,0.016,4.175e5,NaN,NaN,0.5,0.167,9.676e-4
102.519,144.984,-5.506,5.516,0.016,1.14,-224.093,0.091,224.093,179.966,4.974,1.14,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.292,11.558,951.3,338.303,0.016,4.179e5,NaN,NaN,0.283,0.167,9.324e-4
102.835,143.241,-5.526,5.526,-0.061,0.254,-225.676,0.091,225.676,179.966,5.052,0.247,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.114,11.568,951.5,338.309,0.016,4.188e5,NaN,NaN,0.316,0.167,9.668e-4
103.335,140.479,-5.522,5.522,0.008,0.2,-228.177,0.09,228.177,179.966,4.952,0.2,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.94,11.579,951.7,338.316,0.016,4.185e5,NaN,NaN,0.5,0.167,9.769e-4
103.835,137.718,-5.524,5.524,-0.004,0.159,-230.673,0.09,230.673,179.966,5.032,0.159,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.042,11.597,952,338.327,0.016,4.188e5,NaN,NaN,0.5,0.167,9.656e-4
104.335,134.956,-5.522,5.522,0.005,0.022,-233.192,0.09,233.192,179.966,5.043,0.022,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.044,11.615,952.3,338.338,0.016,4.187e5,NaN,NaN,0.5,0.167,9.744e-4
104.835,132.197,-5.517,5.517,0.009,0.443,-235.769,0.09,235.769,179.966,5.264,0.443,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.292,11.633,952.6,338.349,0.016,4.184e5,NaN,NaN,0.5,0.167,9.755e-4
105.335,129.436,-5.524,5.524,-0.014,0.018,-238.402,0.09,238.402,179.966,5.27,0.011,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.271,11.651,952.9,338.36,0.016,4.191e5,NaN,NaN,0.5,0.167,9.997e-4
105.835,126.678,-5.509,5.51,0.03,0.567,-240.966,0.09,240.966,179.966,4.986,0.566,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.952,11.669,953.2,338.37,0.016,4.18e5,NaN,NaN,0.5,0.167,0.001
106.153,124.926,-5.505,5.51,0.014,1.006,-242.603,0.09,242.603,179.966,5.306,1.006,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.552,11.687,953.5,338.381,0.016,4.182e5,NaN,NaN,0.318,0.168,9.684e-4
106.389,123.626,-5.516,5.517,-0.045,0.344,-243.845,0.09,243.845,179.966,5.226,0.341,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.259,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.114,11.698,953.7,338.388,0.016,4.187e5,NaN,NaN,0.236,0.168,0.001
106.889,120.869,-5.514,5.514,0.003,0.551,-246.39,0.09,246.39,179.966,4.951,0.551,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.916,11.707,953.9,338.393,0.016,4.186e5,NaN,NaN,0.5,0.168,9.953e-4
107.389,118.11,-5.519,5.519,-0.011,0.298,-248.828,0.089,248.828,179.966,4.802,0.298,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.783,11.725,954.2,338.404,0.016,4.191e5,NaN,NaN,0.5,0.168,9.648e-4
107.638,116.74,-5.482,5.507,0.149,1.71,-250.076,0.089,250.076,179.966,5.226,1.703,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,26.123,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.747,11.743,954.5,338.415,0.017,4.182e5,NaN,NaN,0.249,0.168,9.491e-4
107.815,115.767,-5.503,5.505,-0.118,0.345,-251.008,0.089,251.008,179.966,5.283,0.324,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.41,11.752,954.6,338.42,0.016,4.181e5,NaN,NaN,0.177,0.168,9.928e-4
107.979,114.865,-5.507,5.515,-0.02,0.754,-251.863,0.089,251.863,179.966,5.16,0.754,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.859,11.758,954.8,338.424,0.016,4.189e5,NaN,NaN,0.164,0.168,0.001
108.479,112.11,-5.515,5.515,-0.017,0.617,-254.365,0.089,254.365,179.966,4.851,0.617,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.812,11.764,954.9,338.428,0.016,4.189e5,NaN,NaN,0.5,0.168,9.873e-4
108.877,109.915,-5.508,5.509,0.017,0.638,-256.348,0.089,256.348,179.966,5.105,0.638,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.21,11.782,955.2,338.439,0.016,4.186e5,NaN,NaN,0.398,0.168,9.541e-4
109.301,107.58,-5.517,5.517,-0.021,0.303,-258.483,0.089,258.483,179.966,4.977,0.302,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.935,11.796,955.4,338.447,0.016,4.192e5,NaN,NaN,0.423,0.168,9.813e-4
109.562,106.14,-5.492,5.506,0.094,1.315,-259.83,0.089,259.83,179.966,5.32,1.312,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.709,11.811,955.7,338.457,0.016,4.185e5,NaN,NaN,0.262,0.168,9.679e-4
109.898,104.292,-5.513,5.515,-0.062,0.552,-261.648,0.089,261.648,179.966,5.505,0.548,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.63,11.821,955.9,338.462,0.016,4.192e5,NaN,NaN,0.336,0.168,0.001
110.176,102.763,-5.508,5.511,0.02,0.66,-263.15,0.089,263.15,179.966,5.322,0.659,0.65,-1.706,NaN,NaN,NaN,NaN,NaN,NaN,2589,261,NaN,NaN,9.798,NaN,NaN,NaN,0,25.471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.135,11.833,956.1,338.469,0.016,4.19e5,NaN,NaN,0.277,0.168,0.001
