# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s)
3.611830,-0.022764,-0.013783,0.047607,0.021122,-0.001899,0.002622,-15.661080,23.243685,135.476143
3.636302,-0.022100,-0.013834,0.047679,0.031731,-0.001936,0.002536,-15.608615,23.173710,134.937237
3.650000,-0.021656,-0.013863,0.047715,0.032623,-0.000895,0.002488,-15.579380,23.134752,134.636623
3.663698,-0.021223,-0.013877,0.047751,0.030009,-0.000121,0.002591,-15.550237,23.095922,134.336764
3.677397,-0.020846,-0.013881,0.047785,0.024362,-0.000180,0.002543,-15.521186,23.057201,134.037663
3.691095,-0.020563,-0.013883,0.047820,0.016396,-0.001310,0.002498,-15.492224,23.018573,133.739318
3.700000,-0.020443,-0.013894,0.047842,0.010365,-0.002226,0.002469,-15.473444,22.993507,133.545781
3.708905,-0.020380,-0.013914,0.047860,0.003986,-0.002764,0.001598,-15.454700,22.968473,133.352564
3.717810,-0.020373,-0.013939,0.047875,-0.002461,-0.002676,0.001575,-15.435992,22.943470,133.159665
3.726714,-0.020423,-0.013962,0.047888,-0.008720,-0.002059,0.001554,-15.417321,22.918499,132.967082
3.735619,-0.020527,-0.013978,0.047902,-0.014561,-0.001245,0.001534,-15.398686,22.893559,132.774816
3.750000,-0.020797,-0.013989,0.047924,-0.022609,-0.000283,0.001503,-15.368669,22.853352,132.464977
3.764381,-0.021167,-0.013992,0.047956,-0.028375,-0.000474,0.002994,-15.338748,22.813240,132.155951
3.778762,-0.021602,-0.014003,0.047998,-0.031450,-0.001548,0.002954,-15.308922,22.773237,131.847732
3.793143,-0.022060,-0.014030,0.048042,-0.031719,-0.002458,0.002913,-15.279192,22.733356,131.540311
3.800000,-0.022275,-0.014047,0.048062,-0.030899,-0.002484,0.002894,-15.265050,22.714387,131.394000
3.806857,-0.022482,-0.014063,0.048079,-0.029517,-0.002258,0.002195,-15.250930,22.695451,131.247867
3.813715,-0.022679,-0.014078,0.048094,-0.027626,-0.001887,0.002179,-15.236833,22.676549,131.101913
3.820572,-0.022860,-0.014089,0.048109,-0.025284,-0.001487,0.002162,-15.222758,22.657682,130.956135
3.827429,-0.023024,-0.014098,0.048124,-0.022559,-0.001154,0.002146,-15.208706,22.638851,130.810535
3.850000,-0.023417,-0.014115,0.048174,-0.011806,-0.001119,0.002088,-15.162615,22.577139,130.332538
3.872571,-0.023555,-0.014139,0.048217,-0.000488,-0.002395,0.001155,-15.116770,22.515848,129.856426
3.895141,-0.023455,-0.014189,0.048249,0.008749,-0.002904,0.001104,-15.071167,22.454972,129.382185
3.900000,-0.023409,-0.014203,0.048254,0.010235,-0.002614,0.001093,-15.061381,22.441919,129.280335
3.904859,-0.023356,-0.014215,0.048261,0.011519,-0.002226,0.001746,-15.051607,22.428884,129.178572
3.909718,-0.023298,-0.014225,0.048269,0.012594,-0.001804,0.001733,-15.041843,22.415866,129.076895
3.914577,-0.023234,-0.014233,0.048278,0.013455,-0.001402,0.001720,-15.032090,22.402864,128.975304
3.919436,-0.023167,-0.014239,0.048286,0.014095,-0.001061,0.001707,-15.022349,22.389879,128.873799
3.945224,-0.022792,-0.014256,0.048333,0.013952,-0.000330,0.001638,-14.970827,22.321220,128.336504
3.950000,-0.022727,-0.014260,0.048340,0.013266,-0.000546,0.001625,-14.961318,22.308548,128.237263
3.954776,-0.022666,-0.014263,0.048348,0.012401,-0.000838,0.001376,-14.951819,22.295890,128.138106
3.959552,-0.022609,-0.014268,0.048354,0.011373,-0.001158,0.001364,-14.942331,22.283244,128.039032
3.964328,-0.022557,-0.014274,0.048361,0.010198,-0.001467,0.001352,-14.932852,22.270611,127.940040
4.000000,-0.022368,-0.014323,0.048396,-0.001675,-0.004931,0.001273,-14.862368,22.176621,127.203259
4.035672,-0.022610,-0.014420,0.048442,-0.014036,-0.002873,0.001873,-14.792430,22.083242,126.471043
4.050000,-0.022834,-0.014446,0.048468,-0.017648,-0.000575,0.001840,-14.764491,22.045903,126.178219
4.064328,-0.023105,-0.014448,0.048488,-0.019964,0.000745,0.000998,-14.736641,22.008667,125.886117
4.078656,-0.023399,-0.014441,0.048504,-0.020838,0.000472,0.000973,-14.708879,21.971544,125.594731
4.092983,-0.023695,-0.014444,0.048518,-0.020280,-0.000966,0.000948,-14.681206,21.934539,125.304056
4.100000,-0.023835,-0.014453,0.048524,-0.019517,-0.001771,0.000936,-14.667686,21.916463,125.161964
4.107017,-0.023968,-0.014468,0.048533,-0.018474,-0.002400,0.001297,-14.654187,21.898418,125.020040
4.114033,-0.024092,-0.014486,0.048542,-0.017182,-0.002769,0.001284,-14.640709,21.880405,124.878285
4.142831,-0.024484,-0.014552,0.048576,-0.010601,-0.002544,0.001229,-14.585618,21.806822,124.298226
4.150000,-0.024552,-0.014568,0.048585,-0.008620,-0.002073,0.001215,-14.571960,21.788589,124.154256
4.157169,-0.024607,-0.014581,0.048596,-0.006623,-0.001586,0.001672,-14.558323,21.770392,124.010457
4.164338,-0.024647,-0.014591,0.048607,-0.004655,-0.001167,0.001656,-14.544709,21.752230,123.866830
4.188078,-0.024694,-0.014615,0.048644,0.000930,-0.000770,0.001601,-14.499787,21.692333,123.392444
4.200000,-0.024671,-0.014625,0.048663,0.003143,-0.001068,0.001573,-14.477318,21.662394,123.154917
4.211922,-0.024625,-0.014639,0.048676,0.004774,-0.001531,0.000780,-14.454910,21.632546,122.917859
4.223844,-0.024564,-0.014657,0.048686,0.005753,-0.001925,0.000757,-14.432562,21.602786,122.681269
4.250000,-0.024427,-0.014703,0.048707,0.005657,-0.002184,0.000707,-14.383736,21.537778,122.163821
4.276156,-0.024329,-0.014747,0.048724,0.002981,-0.001970,0.000624,-14.335190,21.473144,121.648603
4.300000,-0.024314,-0.014784,0.048739,-0.000948,-0.001571,0.000583,-14.291176,21.414531,121.180871
4.323844,-0.024393,-0.014816,0.048762,-0.005370,-0.001412,0.001108,-14.247389,21.356200,120.714969
4.347687,-0.024566,-0.014848,0.048786,-0.009410,-0.001495,0.001064,-14.203826,21.298146,120.250882
4.350000,-0.024588,-0.014852,0.048788,-0.009777,-0.001511,0.001059,-14.199612,21.292530,120.205965
4.352313,-0.024611,-0.014855,0.048791,-0.010132,-0.001525,0.001471,-14.195401,21.286916,120.161065
4.354625,-0.024635,-0.014859,0.048795,-0.010473,-0.001537,0.001466,-14.191192,21.281305,120.116181
4.356938,-0.024660,-0.014862,0.048798,-0.010800,-0.001547,0.001462,-14.186985,21.275696,120.071315
4.380065,-0.024784,-0.014783,0.048833,-0.003426,0.006015,0.001410,-14.145057,21.219872,119.623543
4.400000,-0.024391,-0.014362,0.048861,0.032064,0.029537,0.001351,-14.109137,21.172209,119.238853
4.415067,-0.023739,-0.014009,0.048887,0.053643,0.023166,0.001906,-14.082120,21.136484,118.948882
4.430134,-0.022829,-0.013829,0.048914,0.069009,0.005920,0.001853,-14.055204,21.101000,118.659583
4.445201,-0.021751,-0.013864,0.048942,0.077355,-0.010505,0.001803,-14.028383,21.065724,118.370963
4.450000,-0.021378,-0.013922,0.048950,0.078513,-0.014765,0.001788,-14.019859,21.054529,118.279171
4.454799,-0.021000,-0.013999,0.048955,0.078904,-0.017553,0.000515,-14.011344,21.043350,118.187448
4.459599,-0.020621,-0.014086,0.048959,0.078530,-0.018657,0.000503,-14.002838,21.032186,118.095796
4.464398,-0.020246,-0.014175,0.048961,0.077409,-0.018152,0.000492,-13.994341,21.021035,118.004214
4.485067,-0.018787,-0.014437,0.048969,0.065450,-0.008444,0.000442,-13.957849,20.973113,117.610602
4.500000,-0.017935,-0.014497,0.048975,0.050562,0.002492,0.000407,-13.931588,20.938576,117.327052
4.514933,-0.017327,-0.014445,0.048989,0.032112,0.009505,0.001253,-13.905410,20.904079,117.044194
4.529866,-0.017000,-0.014335,0.049006,0.011736,0.010289,0.001216,-13.879310,20.869606,116.762030
4.550000,-0.017033,-0.014212,0.049031,-0.016331,0.002718,0.001173,-13.844237,20.823148,116.382680
4.570134,-0.017597,-0.014224,0.049040,-0.041189,-0.008930,-0.000338,-13.809293,20.776716,116.004584
4.590269,-0.018603,-0.014393,0.049037,-0.059163,-0.014484,-0.000347,-13.774478,20.730337,115.627727
4.600000,-0.019207,-0.014511,0.049034,-0.064502,-0.011819,-0.000348,-13.757700,20.707955,115.446021
4.609731,-0.019852,-0.014601,0.049039,-0.067537,-0.006378,0.001304,-13.740957,20.685607,115.264596
4.619463,-0.020515,-0.014639,0.049050,-0.068297,-0.000322,0.001294,-13.724250,20.663301,115.083447
4.629194,-0.021174,-0.014622,0.049063,-0.066868,0.004315,0.001282,-13.707582,20.641045,114.902571
4.650000,-0.022485,-0.014513,0.049093,-0.057328,0.006984,0.001255,-13.672074,20.593666,114.516754
4.670806,-0.023526,-0.014436,0.049119,-0.040795,0.000243,0.000954,-13.636744,20.546617,114.132146
4.691612,-0.024179,-0.014495,0.049140,-0.020230,-0.007862,0.000925,-13.601593,20.499946,113.748726
4.700000,-0.024314,-0.014564,0.049148,-0.011528,-0.009370,0.000913,-13.587473,20.481246,113.594481
4.708388,-0.024374,-0.014641,0.049156,-0.002961,-0.009086,0.001055,-13.573382,20.462611,113.440426
4.716776,-0.024365,-0.014711,0.049165,0.005247,-0.007238,0.001040,-13.559322,20.444041,113.286560
4.725164,-0.024289,-0.014762,0.049174,0.012901,-0.004462,0.001025,-13.545292,20.425535,113.132884
4.745448,-0.023865,-0.014796,0.049194,0.028158,0.002364,0.000981,-13.511492,20.381034,112.762047
4.750000,-0.023731,-0.014785,0.049199,0.030801,0.002989,0.000971,-13.503929,20.371092,112.678968
4.754552,-0.023585,-0.014771,0.049201,0.033127,0.003157,-0.000048,-13.496376,20.361165,112.595944
4.759105,-0.023429,-0.014756,0.049201,0.035124,0.002933,-0.000056,-13.488830,20.351254,112.512976
4.763657,-0.023266,-0.014744,0.049200,0.036786,0.002392,-0.000065,-13.481293,20.341358,112.430064
4.768210,-0.023095,-0.014735,0.049200,0.038106,0.001607,-0.000073,-13.473764,20.331475,112.347209
4.789479,-0.022253,-0.014750,0.049196,0.039785,-0.002920,-0.000111,-13.438691,20.285472,111.960854
4.800000,-0.021843,-0.014788,0.049195,0.037940,-0.004319,-0.000130,-13.421403,20.262806,111.770200
4.810521,-0.021460,-0.014835,0.049199,0.034501,-0.004635,0.000803,-13.404153,20.240190,111.579849
4.821042,-0.021121,-0.014881,0.049206,0.029672,-0.003959,0.000780,-13.386943,20.217618,111.389802
4.831562,-0.020839,-0.014917,0.049214,0.023696,-0.002683,0.000759,-13.369770,20.195083,111.200059
4.850000,-0.020511,-0.014949,0.049229,0.011293,-0.000367,0.000723,-13.339764,20.155668,110.868268
4.868438,-0.020427,-0.014948,0.049240,-0.002216,0.000334,0.000480,-13.309870,20.116340,110.537411
4.886875,-0.020590,-0.014948,0.049248,-0.015206,-0.001225,0.000453,-13.280085,20.077092,110.207484
4.900000,-0.020845,-0.014970,0.049254,-0.023313,-0.003035,0.000437,-13.258948,20.049206,109.973191
4.913125,-0.021197,-0.015014,0.049254,-0.030013,-0.004104,-0.000396,-13.237866,20.021369,109.739363
4.926249,-0.021626,-0.015069,0.049250,-0.035016,-0.003708,-0.000404,-13.216841,19.993588,109.505994
4.939374,-0.022109,-0.015115,0.049244,-0.038140,-0.002124,-0.000410,-13.195872,19.965872,109.273081
4.950000,-0.022521,-0.015134,0.049239,-0.039240,-0.000805,-0.000415,-13.178940,19.943485,109.084840
4.960626,-0.022938,-0.015138,0.049237,-0.039076,-0.000111,0.000049,-13.162047,19.921152,108.896893
4.971252,-0.023347,-0.015138,0.049237,-0.037710,-0.000237,0.000041,-13.145194,19.898876,108.709236
4.981878,-0.023736,-0.015143,0.049238,-0.035248,-0.000982,0.000033,-13.128381,19.876663,108.521868
4.992504,-0.024093,-0.015158,0.049239,-0.031828,-0.001935,0.000024,-13.111609,19.854516,108.334785
5.000000,-0.024321,-0.015175,0.049239,-0.028929,-0.002493,0.000018,-13.099802,19.838934,108.202978
5.007496,-0.024526,-0.015195,0.049237,-0.025703,-0.002860,-0.000526,-13.088015,19.823389,108.071312
5.014992,-0.024706,-0.015217,0.049233,-0.022219,-0.003011,-0.000531,-13.076249,19.807880,107.939786
5.022488,-0.024859,-0.015240,0.049229,-0.018548,-0.002965,-0.000535,-13.064504,19.792409,107.808399
5.029984,-0.024984,-0.015261,0.049225,-0.014763,-0.002771,-0.000540,-13.052779,19.776975,107.677151
5.050000,-0.025179,-0.015310,0.049214,-0.004630,-0.001907,-0.000556,-13.021577,19.735953,107.327380
5.070016,-0.025181,-0.015345,0.049204,0.004560,-0.001291,-0.000404,-12.990523,19.695198,106.978590
5.090031,-0.025019,-0.015375,0.049195,0.011765,-0.001328,-0.000426,-12.959616,19.654702,106.630778
5.100000,-0.024889,-0.015391,0.049191,0.014345,-0.001621,-0.000438,-12.944276,19.634624,106.457910
5.109969,-0.024736,-0.015409,0.049186,0.016179,-0.001975,-0.000649,-12.928971,19.614603,106.285285
5.119938,-0.024569,-0.015430,0.049179,0.017242,-0.002286,-0.000660,-12.913700,19.594637,106.112901
5.129907,-0.024395,-0.015453,0.049173,0.017534,-0.002473,-0.000671,-12.898464,19.574721,105.940760
5.150000,-0.024063,-0.015502,0.049159,0.015982,-0.002395,-0.000692,-12.867853,19.534719,105.594532
5.170093,-0.023792,-0.015547,0.049145,0.011969,-0.002031,-0.000721,-12.837374,19.494887,105.249287
5.190186,-0.023619,-0.015585,0.049130,0.006165,-0.001719,-0.000740,-12.807023,19.455211,104.905025
5.200000,-0.023575,-0.015601,0.049123,0.002797,-0.001642,-0.000748,-12.792246,19.435887,104.737242
5.209814,-0.023564,-0.015617,0.049114,-0.000740,-0.001656,-0.001022,-12.777499,19.416596,104.569694
5.219627,-0.023588,-0.015634,0.049104,-0.004320,-0.001735,-0.001028,-12.762781,19.397337,104.402378
5.229441,-0.023647,-0.015652,0.049094,-0.007837,-0.001843,-0.001033,-12.748092,19.378109,104.235294
5.250000,-0.023877,-0.015693,0.049072,-0.014597,-0.002064,-0.001043,-12.717415,19.337930,103.886009
5.270559,-0.024232,-0.015736,0.049049,-0.019927,-0.002133,-0.001161,-12.686866,19.297897,103.537732
5.291118,-0.024677,-0.015780,0.049025,-0.023298,-0.002043,-0.001166,-12.656448,19.258019,103.190452
5.300000,-0.024888,-0.015798,0.049014,-0.024052,-0.001980,-0.001168,-12.643348,19.240844,103.040731
5.308882,-0.025103,-0.015816,0.049004,-0.024381,-0.001936,-0.001198,-12.630272,19.223701,102.891194
5.317763,-0.025320,-0.015833,0.048993,-0.024293,-0.001920,-0.001199,-12.617221,19.206593,102.741838
5.326645,-0.025534,-0.015850,0.048983,-0.023809,-0.001936,-0.001201,-12.604196,19.189521,102.592664
5.350000,-0.026053,-0.015896,0.048955,-0.020981,-0.002037,-0.001205,-12.570066,19.144811,102.201254
5.373355,-0.026481,-0.015945,0.048927,-0.016421,-0.002148,-0.001141,-12.536113,19.100374,101.811075
5.396710,-0.026795,-0.015996,0.048900,-0.010934,-0.002196,-0.001149,-12.502338,19.056221,101.422115
5.400000,-0.026829,-0.016003,0.048897,-0.010098,-0.002198,-0.001150,-12.497594,19.050025,101.367421
5.403290,-0.026861,-0.016010,0.048894,-0.009261,-0.002199,-0.000757,-12.492854,19.043834,101.312752
5.406580,-0.026890,-0.016017,0.048891,-0.008427,-0.002197,-0.000759,-12.488118,19.037648,101.258106
5.409870,-0.026917,-0.016025,0.048889,-0.007599,-0.002194,-0.000761,-12.483385,19.031469,101.203485
5.432511,-0.027031,-0.016074,0.048872,-0.002359,-0.002171,-0.000775,-12.450908,18.989095,100.828223
5.450000,-0.027046,-0.016111,0.048859,0.000989,-0.002141,-0.000787,-12.425936,18.956546,100.539127
5.467489,-0.027010,-0.016148,0.048844,0.003494,-0.002150,-0.000917,-12.401060,18.924148,100.250698
5.484978,-0.026941,-0.016184,0.048828,0.005008,-0.002190,-0.000929,-12.376281,18.891897,99.962936
5.500000,-0.026862,-0.016217,0.048814,0.005471,-0.002189,-0.000939,-12.355073,18.864308,99.716295
5.515022,-0.026781,-0.016250,0.048803,0.005138,-0.002169,-0.000525,-12.333934,18.836818,99.470143
5.530044,-0.026710,-0.016282,0.048794,0.004055,-0.002138,-0.000538,-12.312862,18.809420,99.224479
5.545066,-0.026661,-0.016314,0.048786,0.002331,-0.002112,-0.000551,-12.291857,18.782111,98.979303
5.550000,-0.026651,-0.016324,0.048783,0.001646,-0.002106,-0.000555,-12.284973,18.773161,98.898886
5.554934,-0.026645,-0.016334,0.048778,0.000914,-0.002101,-0.001372,-12.278095,18.764219,98.818521
5.559867,-0.026642,-0.016345,0.048772,0.000139,-0.002098,-0.001374,-12.271225,18.755287,98.738208
5.590072,-0.026717,-0.016408,0.048735,-0.004929,-0.002105,-0.001385,-12.229317,18.700789,98.247659
5.600000,-0.026775,-0.016429,0.048722,-0.006723,-0.002115,-0.001388,-12.215600,18.682947,98.086852
5.609928,-0.026850,-0.016450,0.048707,-0.008481,-0.002125,-0.001551,-12.201910,18.665140,97.926255
5.619855,-0.026943,-0.016471,0.048692,-0.010155,-0.002137,-0.001552,-12.188249,18.647368,97.765867
5.649537,-0.027307,-0.016535,0.048644,-0.014351,-0.002165,-0.001554,-12.147571,18.594440,97.287583
5.650000,-0.027313,-0.016536,0.048643,-0.014402,-0.002165,-0.001554,-12.146938,18.593617,97.280132
5.650463,-0.027320,-0.016537,0.048642,-0.014453,-0.002166,-0.001074,-12.146305,18.592793,97.272683
5.650927,-0.027327,-0.016538,0.048642,-0.014504,-0.002166,-0.001074,-12.145672,18.591970,97.265233
5.651390,-0.027333,-0.016539,0.048641,-0.014554,-0.002166,-0.001074,-12.145039,18.591147,97.257785
5.656022,-0.027402,-0.016549,0.048637,-0.015030,-0.002169,-0.001075,-12.138715,18.582917,97.183321
5.660655,-0.027472,-0.016559,0.048632,-0.015456,-0.002172,-0.001076,-12.132397,18.574696,97.108901
5.665287,-0.027545,-0.016569,0.048627,-0.015830,-0.002174,-0.001078,-12.126086,18.566483,97.034527
5.700000,-0.028105,-0.016646,0.048590,-0.017014,-0.002151,-0.001086,-12.078986,18.505207,96.478621
5.734713,-0.028655,-0.016722,0.048527,-0.015662,-0.002122,-0.002210,-12.032232,18.444417,95.925171
5.750000,-0.028881,-0.016755,0.048494,-0.014366,-0.002164,-0.002205,-12.011752,18.417804,95.682208
5.765287,-0.029087,-0.016789,0.048463,-0.012773,-0.002226,-0.002006,-11.991340,18.391291,95.439711
5.780575,-0.029268,-0.016823,0.048432,-0.010990,-0.002285,-0.002003,-11.970996,18.364879,95.197680
5.800000,-0.029458,-0.016868,0.048393,-0.008588,-0.002336,-0.001999,-11.945243,18.331466,94.890802
5.819425,-0.029604,-0.016914,0.048354,-0.006266,-0.002338,-0.002064,-11.919599,18.298218,94.584666
5.838851,-0.029707,-0.016959,0.048314,-0.004249,-0.002300,-0.002061,-11.894063,18.265134,94.279267
5.850000,-0.029749,-0.016984,0.048291,-0.003303,-0.002273,-0.002060,-11.879455,18.246218,94.104311
5.861149,-0.029782,-0.017010,0.048266,-0.002539,-0.002255,-0.002388,-11.864883,18.227354,93.929596
5.872299,-0.029807,-0.017035,0.048240,-0.001974,-0.002251,-0.002385,-11.850345,18.208541,93.755121
5.883448,-0.029826,-0.017060,0.048213,-0.001618,-0.002260,-0.002382,-11.835843,18.189778,93.580886
5.900000,-0.029851,-0.017097,0.048173,-0.001476,-0.002289,-0.002378,-11.814376,18.162013,93.322666
5.916552,-0.029878,-0.017135,0.048129,-0.001780,-0.002319,-0.002935,-11.792984,18.134354,93.064971
5.933104,-0.029912,-0.017174,0.048081,-0.002490,-0.002337,-0.002927,-11.771667,18.106796,92.807799
5.949656,-0.029962,-0.017213,0.048033,-0.003539,-0.002338,-0.002917,-11.750423,18.079337,92.551150
5.950000,-0.029963,-0.017213,0.048032,-0.003563,-0.002338,-0.002917,-11.749982,18.078767,92.545817
5.950344,-0.029964,-0.017214,0.048031,-0.003588,-0.002338,-0.002945,-11.749541,18.078197,92.540484
5.950689,-0.029965,-0.017215,0.048030,-0.003614,-0.002338,-0.002945,-11.749100,18.077627,92.535152
5.954132,-0.029978,-0.017223,0.048020,-0.003871,-0.002336,-0.002943,-11.744691,18.071928,92.481838
5.957575,-0.029992,-0.017231,0.048009,-0.004137,-0.002333,-0.002941,-11.740285,18.066234,92.428547
5.961018,-0.030007,-0.017239,0.047999,-0.004413,-0.002330,-0.002939,-11.735882,18.060544,92.375278
5.995447,-0.030210,-0.017319,0.047899,-0.007317,-0.002312,-0.002918,-11.692027,18.003867,91.843816
6.000000,-0.030244,-0.017330,0.047885,-0.007734,-0.002311,-0.002915,-11.686252,17.996403,91.773710
6.004553,-0.030280,-0.017340,0.047871,-0.008149,-0.002311,-0.003175,-11.680482,17.988946,91.703641
6.009105,-0.030318,-0.017351,0.047857,-0.008561,-0.002312,-0.003171,-11.674717,17.981497,91.633612
6.041989,-0.030640,-0.017427,0.047755,-0.011143,-0.002336,-0.003145,-11.633237,17.927896,91.128927
6.050000,-0.030731,-0.017446,0.047730,-0.011682,-0.002348,-0.003139,-11.623174,17.914893,91.006282
6.058011,-0.030827,-0.017465,0.047704,-0.012164,-0.002361,-0.003339,-11.613128,17.901913,90.883755
6.066022,-0.030926,-0.017484,0.047678,-0.012581,-0.002373,-0.003331,-11.603099,17.888954,90.761346
6.100000,-0.031365,-0.017565,0.047566,-0.013572,-0.002438,-0.003299,-11.560745,17.834244,90.243458
6.133978,-0.031814,-0.017646,0.047446,-0.013391,-0.002503,-0.003669,-11.518691,17.779946,89.727655
6.150000,-0.032023,-0.017686,0.047388,-0.012931,-0.002505,-0.003651,-11.498964,17.754487,89.485151
6.166022,-0.032224,-0.017726,0.047333,-0.012278,-0.002486,-0.003283,-11.479305,17.729122,89.243103
6.182044,-0.032413,-0.017766,0.047280,-0.011478,-0.002461,-0.003268,-11.459712,17.703853,89.001509
6.200000,-0.032610,-0.017810,0.047221,-0.010478,-0.002445,-0.003251,-11.437833,17.675648,88.731290
6.217956,-0.032788,-0.017854,0.047149,-0.009440,-0.002448,-0.004355,-11.416037,17.647563,88.461634
6.235912,-0.032949,-0.017898,0.047074,-0.008440,-0.002468,-0.004329,-11.394325,17.619598,88.192538
6.250000,-0.033062,-0.017933,0.047013,-0.007710,-0.002494,-0.004309,-11.377348,17.597740,87.981795
6.264088,-0.033167,-0.017968,0.046949,-0.007070,-0.002521,-0.004583,-11.360421,17.575955,87.771394
6.278177,-0.033262,-0.018004,0.046885,-0.006552,-0.002543,-0.004561,-11.343544,17.554242,87.561332
6.292265,-0.033352,-0.018040,0.046821,-0.006172,-0.002555,-0.004540,-11.326718,17.532601,87.351610
6.300000,-0.033399,-0.018059,0.046786,-0.006028,-0.002556,-0.004528,-11.317501,17.520748,87.236604
6.307735,-0.033445,-0.018079,0.046749,-0.005929,-0.002554,-0.004794,-11.308298,17.508917,87.121701
6.315470,-0.033491,-0.018099,0.046713,-0.005877,-0.002550,-0.004782,-11.299111,17.497106,87.006898
6.323206,-0.033536,-0.018119,0.046676,-0.005871,-0.002546,-0.004769,-11.289938,17.485316,86.892197
6.350000,-0.033699,-0.018187,0.046548,-0.006168,-0.002541,-0.004726,-11.258278,17.444632,86.495659
6.376794,-0.033876,-0.018255,0.046423,-0.006889,-0.002555,-0.004609,-11.226794,17.404187,86.100325
6.400000,-0.034047,-0.018315,0.046316,-0.007765,-0.002578,-0.004572,-11.199666,17.369349,85.758906
6.423206,-0.034240,-0.018375,0.046201,-0.008769,-0.002606,-0.005159,-11.172668,17.334683,85.418379
6.446411,-0.034455,-0.018435,0.046083,-0.009800,-0.002629,-0.005115,-11.145798,17.300188,85.078739
6.450000,-0.034490,-0.018445,0.046065,-0.009960,-0.002632,-0.005108,-11.141654,17.294869,85.026294
6.453589,-0.034526,-0.018454,0.046047,-0.010119,-0.002635,-0.004727,-11.137513,17.289554,84.973871
6.457177,-0.034563,-0.018464,0.046030,-0.010274,-0.002638,-0.004721,-11.133375,17.284243,84.921469
6.460766,-0.034600,-0.018473,0.046013,-0.010427,-0.002640,-0.004715,-11.129241,17.278936,84.869088
6.496652,-0.034996,-0.018568,0.045848,-0.011693,-0.002652,-0.004653,-11.088060,17.226089,84.346419
6.500000,-0.035035,-0.018577,0.045832,-0.011790,-0.002653,-0.004647,-11.084233,17.221180,84.297764
6.503348,-0.035075,-0.018586,0.045813,-0.011882,-0.002655,-0.006279,-11.080409,17.216274,84.249127
6.506696,-0.035114,-0.018595,0.045792,-0.011968,-0.002656,-0.006271,-11.076588,17.211371,84.200508
6.536562,-0.035478,-0.018674,0.045623,-0.012489,-0.002672,-0.006198,-11.042616,17.167794,83.767576
6.550000,-0.035641,-0.018757,0.045541,-0.012003,-0.007750,-0.006163,-11.027401,17.148279,83.573252
6.563438,-0.035826,-0.018638,0.045455,-0.014494,0.016342,-0.006543,-11.012238,17.128805,83.379216
6.576875,-0.036051,-0.018201,0.045368,-0.018355,0.044190,-0.006523,-10.997129,17.109368,83.185467
6.590313,-0.036322,-0.017577,0.045280,-0.021774,0.053656,-0.006508,-10.982070,17.089966,82.992005
6.600000,-0.036543,-0.017100,0.045217,-0.023920,0.049834,-0.006498,-10.971241,17.076003,82.852720
6.609687,-0.036784,-0.016689,0.045155,-0.025757,0.038698,-0.006413,-10.960432,17.062062,82.713584
6.619374,-0.037040,-0.016399,0.045093,-0.027260,0.022807,-0.006397,-10.949640,17.048145,82.574596
6.635858,-0.037501,-0.016260,0.044988,-0.029002,-0.004634,-0.006357,-10.931313,17.024520,82.338420
6.650000,-0.037913,-0.016448,0.044898,-0.029678,-0.023147,-0.006312,-10.915628,17.004315,82.136142
6.664142,-0.038329,-0.016813,0.044785,-0.029616,-0.032250,-0.008862,-10.899981,16.984170,81.934173
6.678284,-0.038739,-0.017227,0.044664,-0.028860,-0.031396,-0.008792,-10.884377,16.964088,81.732509
6.697693,-0.039274,-0.017666,0.044497,-0.026835,-0.019589,-0.008699,-10.863042,16.936631,81.456224
6.700000,-0.039336,-0.017708,0.044477,-0.026519,-0.017398,-0.008689,-10.860511,16.933375,81.423418
6.702307,-0.039397,-0.017745,0.044460,-0.026190,-0.015141,-0.006560,-10.857983,16.930121,81.390620
6.704615,-0.039457,-0.017778,0.044444,-0.025848,-0.012848,-0.006552,-10.855456,16.926869,81.357830
6.720001,-0.039834,-0.017873,0.044336,-0.023291,0.000849,-0.006504,-10.838640,16.905229,81.139366
6.735387,-0.040168,-0.017800,0.044233,-0.020331,0.010264,-0.006464,-10.821889,16.883673,80.921251
6.750000,-0.040442,-0.017644,0.044138,-0.017272,0.013672,-0.006430,-10.806038,16.863281,80.714423
6.764613,-0.040671,-0.017477,0.044034,-0.014102,0.011781,-0.007479,-10.790241,16.842968,80.507906
6.779226,-0.040855,-0.017361,0.043926,-0.010946,0.006196,-0.007439,-10.774496,16.822735,80.301700
6.800000,-0.041039,-0.017341,0.043774,-0.006753,-0.002928,-0.007377,-10.752197,16.794108,80.009075
6.820774,-0.041144,-0.017465,0.043625,-0.003130,-0.009474,-0.007085,-10.729997,16.765639,79.717072
6.841549,-0.041183,-0.017659,0.043478,-0.000307,-0.011234,-0.007020,-10.707897,16.737323,79.425689
6.850000,-0.041182,-0.017747,0.043419,0.000590,-0.010492,-0.006994,-10.698935,16.725847,79.307331
6.858451,-0.041175,-0.017828,0.043352,0.001317,-0.009009,-0.008244,-10.689991,16.714394,79.189076
6.866902,-0.041162,-0.017894,0.043284,0.001868,-0.007031,-0.008214,-10.681063,16.702964,79.070922
6.897849,-0.041105,-0.018016,0.043037,0.002404,-0.000864,-0.008111,-10.648510,16.661289,78.639122
